zip,county,fair_penetration,residential_tiv,median_hh_income,income_decile,fair_risk_score,pif,avg_annual_premium,nonrenew_rate,pif_per_owner_unit,exposure_millions
95357,06099,0.0018433179723502304,13439230.0,103121.32772901055,7,1.0,23,514.0,0.0886,0.0072,13.43923
95358,06099,0.0021039975954313195,31356943.0,75103.01787661435,4,1.0,45,817.0,0.0873,0.0085,31.356943
95360,06099,0.0009096422073984233,6749864.0,74176.09359897557,4,1.5,10,1397.0,0.0791,0.0034,6.749864
95361,06099,0.003019260801665799,62308739.0,90076.43539377794,5,1.3376623376623376,68,3554.0,0.0814,0.0082,62.308739
95363,06099,0.0016420361247947454,57929653.0,94082.96809319373,6,1.85,65,2075.0,0.0846,0.0117,57.929653
95364,06109,0.26582278481012656,112404537.0,61788.00000000001,2,2.976878612716763,168,3891.0,0.0492,83.7157,112.404537
95365,06047,0.00544069640914037,1449138.0,48106.0,1,1.0,4,136.0,0.0711,0.0072,1.449138
95366,06077,0.0001942124684404739,8215938.0,115475.3563503044,8,1.0,7,1018.0,0.0814,0.0017,8.215938
95367,06099,0.00014607069821793748,12705680.0,97419.30083267954,6,1.0,18,655.0,0.077,0.0035,12.70568
95368,06099,0.00025157232704402514,19304962.0,96232.97785636211,6,1.0,23,764.0,0.0754,0.0076,19.304962
95369,06047,0.0427807486631016,13195120.0,89575.69635701738,5,1.875,23,3229.0,0.0867,0.1161,13.19512
95370,06109,0.42988969028425966,4115860873.0,73062.83818380242,4,2.8559670781893005,5031,3046.0,0.1863,0.6186,4115.860873
95372,06109,0.4647058823529412,303477708.0,75980.25927050335,4,2.837772397094431,408,2578.0,0.2189,0.5437,303.477708
95374,06047,0.0,1003670.0,54082.61426969235,1,1.0,2,1648.0,0.0659,0.0069,1.00367
95376,06077,0.00036952183874066957,33370295.0,105220.33236524824,7,1.0,42,1342.0,0.0788,0.0042,33.370295
95377,06077,0.0012799414883891023,42745108.0,155390.18942474393,10,1.1136363636363635,43,2147.0,0.0842,0.0061,42.745108
95379,06109,0.492776886035313,577369395.0,78292.0,4,2.8941935483870966,773,3016.0,0.2883,0.6842,577.369395
95380,06099,0.0014709210228558498,34651027.0,74986.14664717007,4,1.0,48,732.0,0.0872,0.0067,34.651027
95382,06099,0.00019623233908948196,17199143.0,90868.41687888849,6,1.0,17,753.0,0.0762,0.002,17.199143
95383,06109,0.6507145230973745,1745674443.0,83331.31499762877,5,3.0,2123,3219.0,0.1545,1.7554,1745.674443
95385,06099,0.045454545454545456,1033781.0,98959.89307610186,6,1.0,1,1672.0,0.0455,0.0199,1.033781
95386,06099,0.000819672131147541,6611690.0,83536.303403705,5,1.0,12,492.0,0.0835,0.007,6.61169
95388,06047,0.0011312217194570137,6664637.0,61671.927409711636,2,1.0,15,659.0,0.0906,0.0067,6.664637
95389,06043,0.6229508196721312,293558940.0,59992.65448684122,2,3.0,307,7226.0,0.0694,4.101,293.55894
95391,06077,0.0,32337460.0,181046.70393552227,10,1.0,25,1556.0,0.1013,0.0052,32.33746
95401,06097,0.0015233949945593036,48540818.0,94275.38947152664,6,1.1,68,2127.0,0.073,0.0092,48.540818
95403,06097,0.008813742243007464,536043976.0,103045.5227785179,7,1.9686411149825784,309,4917.0,0.0777,0.0325,536.043976
95404,06097,0.03969259353095178,2058646357.0,110072.95057466032,7,2.364391143911439,1081,6224.0,0.0707,0.1195,2058.646357
95405,06097,0.003925713422920127,224684052.0,122042.92507970813,8,1.7535211267605635,146,4668.0,0.0564,0.0253,224.684052
95407,06097,0.00555007400098668,77594594.0,82673.24244671593,5,1.3020833333333333,100,1924.0,0.0769,0.0149,77.594594
95409,06097,0.014326334208223972,1056040253.0,116297.18948343043,8,2.0930232558139537,709,4805.0,0.0762,0.0897,1056.040253
95410,06045,0.1288782816229117,63560369.0,39920.0,1,2.158536585365854,77,4744.0,0.0852,0.3117,63.560369
95412,06097,0.2222222222222222,19566928.0,70879.55284527598,3,1.8333333333333333,15,6965.0,0.0278,0.1374,19.566928
95415,06045,0.12631578947368421,79229167.0,54661.18089984675,2,1.6136363636363635,85,5788.0,0.1123,0.3442,79.229167
95417,06045,0.18,8465500.0,35515.0,1,2.0,9,8008.0,0.1087,0.1723,8.4655
95419,06097,0.0,31529487.0,103999.32095212098,7,2.977272727272727,41,3284.0,0.0655,0.8381,31.529487
95420,06045,0.14960629921259844,31763461.0,58720.92209376844,2,2.2285714285714286,31,3593.0,0.1074,0.1695,31.763461
95421,06097,0.18294190358467244,214152203.0,80988.70240706316,4,2.5330739299610894,255,5615.0,0.1291,0.4737,214.152203
95422,06033,0.0667391304347826,379285812.0,43846.9686330712,1,1.8472686733556298,844,1918.0,0.1417,0.2671,379.285812
95423,06033,0.10079575596816977,212187930.0,45074.212417241855,1,2.532133676092545,373,2402.0,0.1563,0.26,212.18793
95425,06097,0.0480209545983702,422935872.0,105737.28067933758,7,2.0575,357,4609.0,0.0812,0.1204,422.935872
95426,06033,0.3577749683944374,346981481.0,90881.05932994917,6,2.9479905437352247,414,3241.0,0.0945,0.8292,346.981481
95427,06045,0.10869565217391304,23524616.0,68478.0,3,2.0,22,6834.0,0.1087,23.8064,23.524616
95428,06045,0.12396694214876033,32434508.0,44821.0,1,2.0,45,4963.0,0.1497,0.084,32.434508
95429,06045,0.5925925925925926,11722321.0,42456.90670048988,1,2.35,19,6262.0,0.2667,0.4707,11.722321
95432,06045,0.125,32797004.0,51607.11415478267,1,1.9285714285714286,29,7262.0,0.0909,0.2186,32.797004
95436,06097,0.0829059829059829,303229761.0,101483.83414959228,7,2.743801652892562,351,3468.0,0.0782,0.2079,303.229761
95437,06045,0.02794606214578855,349427897.0,55657.566635687,2,2.306122448979592,430,1924.0,0.0713,0.1197,349.427897
95439,06097,0.0,7542320.0,110571.38481649761,7,1.6,5,4736.0,0.0543,0.0158,7.54232
95441,06097,0.1895093062605753,207316860.0,124825.02405871061,8,1.856164383561644,142,8411.0,0.0645,0.2118,207.31686
95442,06097,0.12036336109008328,619052609.0,141259.67409820008,9,2.6461126005361932,357,6628.0,0.0836,0.3592,619.052609
95443,06033,0.23728813559322035,35413095.0,47850.893029631836,1,2.9583333333333335,43,3485.0,0.1589,1.7259,35.413095
95444,06097,0.007042253521126761,1907137.0,134904.0,9,2.0,3,2094.0,0.0844,0.0067,1.907137
95445,06045,0.1885665529010239,332801744.0,96914.0586386935,6,1.729050279329609,342,3484.0,0.1011,0.3635,332.801744
95446,06097,0.2194231471339905,794637710.0,87785.73026381855,5,2.8452830188679243,1009,3401.0,0.184,0.4944,794.63771
95448,06097,0.0752142732202204,930795471.0,109262.22983022257,7,1.9727126805778492,622,7421.0,0.0723,0.147,930.795471
95449,06045,0.16991643454038996,66815395.0,66337.52386191349,3,1.9605263157894737,71,6189.0,0.1235,0.261,66.815395
95450,06097,0.29354838709677417,98039474.0,93129.2572204688,6,2.3085106382978724,93,4278.0,0.0641,0.4127,98.039474
95451,06033,0.23139745916515425,1072373323.0,71735.7544281995,3,2.675414364640884,1385,3947.0,0.1643,0.3579,1072.373323
95452,06097,0.061654135338345864,324100201.0,136865.5006098852,9,2.6516129032258067,155,7862.0,0.1034,0.4195,324.100201
95453,06033,0.03961677887105127,315574231.0,73235.1694390315,4,2.032442748091603,489,2893.0,0.106,0.1512,315.574231
95454,06045,0.26022304832713755,96687346.0,35595.29207725643,1,2.402684563758389,148,4289.0,0.1459,0.165,96.687346
95456,06045,0.17336683417085427,116462700.0,40630.0395334198,1,2.687074829931973,142,4076.0,0.1521,0.3276,116.4627
95457,06033,0.3081081081081081,308440316.0,64761.49809816543,3,2.635437881873727,486,3421.0,0.2448,0.4108,308.440316
95458,06033,0.10176991150442478,132212513.0,48104.5717482045,1,2.293906810035842,261,1976.0,0.1528,0.3268,132.212513
95459,06045,0.11564625850340136,62755809.0,95397.0,6,1.6666666666666667,58,4622.0,0.0972,0.3383,62.755809
95460,06045,0.05004170141784821,171459833.0,67896.74307913816,3,2.4124293785310735,158,2743.0,0.0633,0.1857,171.459833
95461,06033,0.30423280423280424,352429957.0,87174.74156253673,5,2.7398058252427187,498,3480.0,0.1452,0.4499,352.429957
95462,06097,0.1730981256890849,181792462.0,82498.98269325779,5,2.7755905511811023,251,2997.0,0.1299,0.6215,181.792462
95463,06045,0.0,14044169.0,54471.0,2,1.8,18,4917.0,0.1594,4.6775,14.044169
95464,06033,0.1077127659574468,88981543.0,69400.84359077243,3,2.5970873786407767,194,1859.0,0.1906,0.4158,88.981543
95465,06097,0.12835820895522387,134605518.0,116721.50544101887,8,2.723809523809524,99,5079.0,0.0715,0.2519,134.605518
95466,06045,0.21498371335504887,90427868.0,54628.68187745779,2,1.4444444444444444,90,6544.0,0.1454,0.3504,90.427868
95467,06033,0.09102244389027432,393323136.0,75013.6006052615,4,2.485651214128035,406,3706.0,0.116,0.2566,393.323136
95468,06045,0.06824925816023739,48229061.0,95397.0,6,1.28,48,3459.0,0.0872,0.3079,48.229061
95469,06045,0.24181818181818182,119631959.0,65392.81477702315,3,2.4675324675324677,156,4790.0,0.1146,0.2875,119.631959
95470,06045,0.07821901323706378,244347276.0,66233.1876392556,3,2.3079584775086506,272,4241.0,0.1119,0.1899,244.347276
95471,06097,0.0,16039492.0,85219.0,5,2.4545454545454546,25,2535.0,0.275,4.3706,16.039492
95472,06097,0.020880016296598084,521821743.0,114836.177119962,8,2.217289719626168,406,4435.0,0.065,0.0515,521.821743
95476,06097,0.018754301445285615,1069948673.0,106701.09219679933,7,2.086647727272727,655,6064.0,0.0758,0.0686,1069.948673
95482,06045,0.051748797295540244,1004219038.0,76638.17982667511,4,2.0514285714285716,1144,2999.0,0.0996,0.177,1004.219038
95485,06033,0.14509246088193456,108100686.0,77191.12694451127,4,2.3275862068965516,177,3774.0,0.163,0.1985,108.100686
95488,06045,0.2,19240909.0,35515.0,1,1.3636363636363635,21,4958.0,0.1579,0.4959,19.240909
95490,06045,0.18811881188118812,711214393.0,72447.72066798207,3,2.6806640625,981,3214.0,0.1055,0.2787,711.214393
95492,06097,0.002996772706316275,179789180.0,124301.12709683253,8,1.5128205128205128,126,4120.0,0.057,0.018,179.78918
95493,06033,0.21052631578947367,11494153.0,81458.0,5,2.4583333333333335,22,4009.0,0.2105,0.291,11.494153
95494,06045,0.29931972789115646,49333349.0,60269.94855850253,2,1.6346153846153846,53,5449.0,0.0463,1.0427,49.333349
95497,06097,0.07787732598208132,453067865.0,121525.74548121473,8,1.990506329113924,262,3586.0,0.0854,0.8073,453.067865
95501,06023,0.0027565084226646246,92611333.0,62421.43083037005,2,1.3291139240506329,123,883.0,0.0694,0.0346,92.611333
95503,06023,0.010654854543277864,267297670.0,76160.16403591541,4,2.2366863905325443,380,1211.0,0.0678,0.0563,267.29767
95511,06023,0.42857142857142855,5791283.0,39271.0,1,2.2,10,4979.0,0.36,0.5908,5.791283
95514,06023,0.5454545454545454,7867260.0,46862.23713180832,1,1.7,13,4405.0,0.25,0.3418,7.86726
95519,06023,0.012207192345760474,181503388.0,64614.38560329488,2,2.376271186440678,257,1072.0,0.0711,0.0534,181.503388
95521,06023,0.013518886679920477,175246696.0,52738.0445908435,1,2.1899641577060933,244,1577.0,0.0634,0.0829,175.246696
95524,06023,0.02190923317683881,39060174.0,82075.07802257674,5,2.2203389830508473,50,2608.0,0.0658,0.0592,39.060174
95525,06023,0.05502846299810247,37058705.0,70649.21344014637,3,2.420289855072464,53,3443.0,0.0846,0.4261,37.058705
95526,06105,0.34545454545454546,25882585.0,61626.45673656677,2,2.2037037037037037,50,4621.0,0.1818,0.1092,25.882585
95527,06105,0.4228187919463087,42623464.0,59804.0,2,3.0,68,3387.0,0.181,0.3214,42.623464
95528,06023,0.0830860534124629,30131940.0,88500.00000000001,5,2.830769230769231,51,1952.0,0.0991,0.1505,30.13194
95531,06015,0.01465633423180593,213968260.0,69744.562376741,3,2.2065439672801634,379,1516.0,0.0806,0.0674,213.96826
95536,06023,0.020356234096692113,29379420.0,66585.29023285881,3,1.475,32,2878.0,0.0767,0.0368,29.37942
95540,06023,0.009231479344564966,115653018.0,64554.78347927808,2,1.9761904761904763,163,1027.0,0.076,0.044,115.653018
95542,06023,0.38349514563106796,155996427.0,40458.46348734288,1,2.452054794520548,217,4344.0,0.1996,0.2228,155.996427
95543,06015,0.28313253012048195,64685987.0,79350.0,4,2.9339622641509435,106,2857.0,0.063,0.5569,64.685987
95546,06023,0.147239263803681,17679101.0,50904.57781336439,1,3.0,36,2378.0,0.1576,0.0371,17.679101
95547,06023,0.0024154589371980675,11487253.0,88374.16680441679,5,2.0,14,1637.0,0.0719,0.0885,11.487253
95548,06015,0.058577405857740586,11432468.0,45139.0,1,2.6666666666666665,28,1637.0,0.0964,0.0996,11.432468
95549,06023,0.10963455149501661,44270263.0,86367.26609695907,5,2.26,53,4430.0,0.1007,0.1978,44.270263
95550,06023,0.7105263157894737,13931609.0,58722.13609128903,2,2.0434782608695654,22,6080.0,0.0833,0.8266,13.931609
95551,06023,0.018957345971563982,17128557.0,61167.91816809842,2,1.7727272727272727,18,1462.0,0.08,0.0809,17.128557
95552,06105,0.3581081081081081,26732557.0,44704.0,1,2.3728813559322033,58,3478.0,0.1593,0.2082,26.732557
95554,06023,0.6263736263736264,71775372.0,39271.0,1,2.2752293577981653,119,3702.0,0.2273,1.5576,71.775372
95555,06023,0.09523809523809523,8850374.0,66250.0,3,2.1333333333333333,14,1778.0,0.1059,3.7928,8.850374
95556,06023,0.4,25422976.0,46935.0,1,2.9555555555555557,43,2976.0,0.1154,11.5492,25.422976
95558,06023,0.3017241379310345,19783991.0,67364.03205238696,3,1.5588235294117647,34,4022.0,0.1735,0.3934,19.783991
95560,06023,0.24943820224719102,68296623.0,57894.48832115421,2,2.563025210084034,123,1845.0,0.1325,0.2768,68.296623
95562,06023,0.00946073793755913,45883983.0,46484.00000000001,1,2.12,70,1140.0,0.0816,0.0811,45.883983
95563,06105,0.4090909090909091,105955916.0,59804.0,2,3.0,161,3195.0,0.1465,119.9482,105.955916
95564,06023,0.018518518518518517,3452633.0,59818.00000000001,2,1.5,6,441.0,0.0862,0.0567,3.452633
95565,06023,0.0582010582010582,20883359.0,46484.0,1,2.0232558139534884,31,1277.0,0.0582,0.3488,20.883359
95567,06015,0.020249221183800622,24611208.0,79350.0,4,2.3076923076923075,38,1473.0,0.1091,0.05,24.611208
95568,06093,0.3684210526315789,2615196.0,48296.087860384774,1,2.25,5,3883.0,0.1429,0.0384,2.615196
95569,06023,0.32727272727272727,4773082.0,44233.78973113282,1,2.6666666666666665,10,3458.0,0.1395,0.1752,4.773082
95570,06023,0.05196078431372549,95955397.0,66248.61188577165,3,2.710691823899371,139,2075.0,0.1038,0.1657,95.955397
95573,06023,0.2469325153374233,150126775.0,46935.0,1,3.0,242,2521.0,0.172,0.9799,150.126775
95585,06045,0.2463768115942029,8256084.0,35515.0,1,2.230769230769231,17,3087.0,0.2676,0.8211,8.256084
95587,06023,0.3170731707317073,8467125.0,53141.92101868145,1,1.6470588235294117,17,4544.0,0.2432,5.4054,8.467125
95589,06023,0.16339869281045752,123361854.0,44954.06012458278,1,2.1823529411764704,161,2961.0,0.108,0.3356,123.361854
95595,06105,0.42857142857142855,5213591.0,44704.0,1,2.272727272727273,12,3415.0,0.4,0.0447,5.213591
95601,06005,0.0,47421771.0,78158.0,4,2.9285714285714284,51,3236.0,0.0901,1.4886,47.421771
95602,06061,0.3341956345998383,3283519998.0,103054.08744362646,7,2.918854415274463,2878,4540.0,0.1565,0.4832,3283.519998
95603,06061,0.09437086092715231,2185750606.0,88045.2210226158,5,2.51943793911007,2113,3709.0,0.0806,0.2949,2185.750606
95605,06113,0.002980132450331126,14774047.0,69430.70561578739,3,1.0,26,655.0,0.102,0.0114,14.774047
95606,06113,0.11627906976744186,3072978.0,99865.00000000001,7,1.1428571428571428,5,7080.0,0.05,0.0803,3.072978
95607,06113,0.07894736842105263,7631569.0,99865.0,7,1.5,10,5364.0,0.0909,0.0637,7.631569
95608,06067,0.0004808270224786633,46677730.0,91971.2144488301,6,1.0,40,1586.0,0.078,0.003,46.67773
95610,06067,0.0006311992786293959,21841081.0,79405.1429615998,4,1.0,44,1334.0,0.0883,0.0047,21.841081
95612,06113,0.004098360655737705,1643298.0,134184.33920866912,9,1.0,2,4817.0,0.0865,0.005,1.643298
95614,06017,0.2911235257603973,762746552.0,113175.0742635941,8,3.0,758,4129.0,0.082,0.4522,762.746552
95615,06067,0.0,0.0,75839.6006989624,4,1.0,0,,0.0625,0.0,0.0
95616,06113,0.00034164673727365904,9383523.0,79194.10362316082,4,1.0,11,1281.0,0.058,0.0017,9.383523
95618,06113,0.0007727975270479134,18966328.0,116769.83619218593,8,1.0,21,850.0,0.0584,0.0042,18.966328
95619,06017,0.2106368089573128,397646721.0,80051.97341333315,4,2.77491961414791,612,1929.0,0.2188,0.3778,397.646721
95620,06095,0.00031352876626430476,12786620.0,99268.13616803793,6,1.0,14,797.0,0.0703,0.0029,12.78662
95621,06067,0.0006645622196378136,17328242.0,76706.96661328351,4,1.0,44,1004.0,0.0875,0.0041,17.328242
95623,06017,0.30148048452220727,710707498.0,99001.7704657437,6,3.0,755,4589.0,0.1953,0.5422,710.707498
95624,06067,0.0003627130939426913,60134789.0,124392.8526709106,8,1.140625,63,1609.0,0.0779,0.0043,60.134789
95626,06067,0.0038888888888888888,9470902.0,102732.14235361322,7,2.111111111111111,13,2359.0,0.1053,0.0086,9.470902
95627,06113,0.0010893246187363835,4158029.0,99301.69291278107,6,1.0,8,1663.0,0.0747,0.0073,4.158029
95628,06067,0.0007098743522396536,46640402.0,111480.42388743101,7,1.0769230769230769,42,2410.0,0.0737,0.0035,46.640402
95629,06005,0.4405940594059406,192014250.0,90565.73108295296,6,2.965217391304348,233,4775.0,0.1374,0.6052,192.01425
95630,06067,0.0008909046731999676,285663428.0,140249.76454445397,9,1.1022364217252396,296,2251.0,0.0871,0.0151,285.663428
95631,06061,0.6788707543008381,1579725418.0,103579.00000000001,7,3.0,1715,3847.0,0.0968,0.7527,1579.725418
95632,06067,0.00101614542170035,18412147.0,91894.5238904148,6,1.0,26,1770.0,0.0762,0.0032,18.412147
95633,06017,0.5204525674499565,711781072.0,83073.04911790868,5,3.0,882,3464.0,0.1026,0.7898,711.781072
95634,06017,0.4819383259911894,649179063.0,81069.10956416499,5,2.99265605875153,814,3513.0,0.0926,0.7464,649.179063
95635,06017,0.5872235872235873,265200478.0,91309.28705340468,6,2.993333333333333,309,3986.0,0.1385,0.5662,265.200478
95636,06017,0.3684210526315789,108637194.0,88922.0,5,3.0,150,4760.0,0.1724,0.3565,108.637194
95637,06113,0.08256880733944955,15179930.0,99865.0,7,1.35,19,5800.0,0.0909,0.5833,15.17993
95638,06067,0.008547008547008548,10546487.0,116203.55759271786,8,1.8823529411764706,17,2980.0,0.0794,0.0284,10.546487
95640,06005,0.03227716908498667,270930359.0,84227.29371210196,5,2.1734234234234235,416,2457.0,0.0997,0.138,270.930359
95641,06067,0.010135135135135136,6171690.0,61611.09792565319,2,1.0,13,801.0,0.1026,0.0192,6.17169
95642,06005,0.15752351097178682,555513209.0,86931.18474083328,5,2.7113884555382217,638,3838.0,0.1196,0.2155,555.513209
95645,06101,0.003105590062111801,554919.0,71478.84237686338,3,1.0,1,1010.0,0.0855,0.0061,0.554919
95648,06061,0.003627624359497574,313052091.0,113540.94242250615,8,2.4671280276816607,267,4219.0,0.0788,0.015,313.052091
95650,06061,0.06136060471320587,993751850.0,157934.6090540557,10,2.846896551724138,695,4321.0,0.1195,0.1495,993.75185
95651,06017,0.3449612403100775,122573373.0,113837.87030718301,8,3.0,128,5017.0,0.155,0.5798,122.573373
95655,06067,0.0,3587904.0,117149.25364341971,8,2.0,3,2571.0,0.076,0.0024,3.587904
95658,06061,0.09540180489901161,727122483.0,134884.3604160129,9,2.998427672955975,646,4085.0,0.124,0.2963,727.122483
95659,06101,0.0,165000.0,98409.0,6,,1,,0.0759,0.0058,0.165
95660,06067,0.0008993961197481691,11482525.0,71321.26080650618,3,1.0,27,1227.0,0.1058,0.0043,11.482525
95661,06061,0.00042684878881656173,13257564.0,112880.4260059706,8,1.0,18,1675.0,0.0755,0.0022,13.257564
95662,06067,0.0006661591168633422,24527668.0,97302.69087933975,6,1.064516129032258,28,2206.0,0.075,0.003,24.527668
95663,06061,0.04184549356223176,160728914.0,129205.97949758619,9,2.9571428571428573,135,4420.0,0.1034,0.147,160.728914
95664,06017,0.5730337078651685,296378516.0,113873.04824515928,8,2.973941368078176,311,6424.0,0.2213,0.7282,296.378516
95665,06005,0.5575826681870011,900789757.0,76457.45926644174,4,3.0,1125,3383.0,0.1933,0.828,900.789757
95666,06005,0.6191522762951335,1721802642.0,79898.39486980453,4,2.9395306859205776,2207,3266.0,0.1709,0.9329,1721.802642
95667,06017,0.395343196701431,6817691581.0,90864.24965387452,6,2.861719383617194,7405,3627.0,0.0958,0.6783,6817.691581
95668,06101,0.006622516556291391,1318480.0,106530.56529283896,7,1.0,2,2622.0,0.0798,0.0104,1.31848
95669,06005,0.22338204592901878,255519088.0,89068.98124293765,5,2.4807121661721068,328,3773.0,0.1715,0.4117,255.519088
95670,06067,0.0004926108374384236,34345807.0,93517.98387827766,6,1.0,62,1056.0,0.0862,0.0052,34.345807
95672,06017,0.2931701030927835,809282757.0,148574.3633173682,9,2.878787878787879,686,5209.0,0.1542,0.4266,809.282757
95673,06067,0.0024330900243309003,22062429.0,91821.21044928912,6,1.40625,31,1963.0,0.1028,0.0083,22.062429
95674,06101,0.0125,3882150.0,98409.0,6,1.0,5,2909.0,0.1124,0.0241,3.88215
95677,06061,0.0010648367250354945,98048451.0,110468.0510759385,7,1.4456521739130435,91,2246.0,0.0832,0.0127,98.048451
95678,06061,0.00025316455696202533,13323363.0,104414.10050746883,7,1.0,24,1661.0,0.0776,0.0024,13.323363
95679,06113,0.3103448275862069,6745095.0,99865.0,7,1.8888888888888888,9,6243.0,0.0476,9.7834,6.745095
95681,06061,0.007575757575757576,13135115.0,107952.0,7,2.6666666666666665,18,3151.0,0.0882,0.0566,13.135115
95682,06017,0.15448354143019297,2820092505.0,119273.3858428591,8,2.708187815289096,2525,4057.0,0.1431,0.2828,2820.092505
95683,06067,0.006099885627144491,47362576.0,133665.71193770223,9,2.085714285714286,59,3761.0,0.0853,0.0225,47.362576
95684,06017,0.5304,590676395.0,81222.87172520239,5,2.958656330749354,770,5130.0,0.2142,0.6124,590.676395
95685,06005,0.24847476428175264,522679803.0,76039.28203085433,4,2.7463175122749592,603,4336.0,0.1201,0.4476,522.679803
95686,06077,0.0,932650.0,55469.0,2,1.0,2,706.0,0.095,0.0203,0.93265
95687,06095,0.0003766275691380609,34914192.0,112444.72631080696,8,1.1224489795918366,45,1545.0,0.0719,0.0031,34.914192
95688,06095,0.004008186935016204,279608774.0,117693.22833466256,8,2.0837004405286343,217,5325.0,0.0698,0.0221,279.608774
95689,06005,0.4780701754385965,335967135.0,87954.24293508126,5,3.0,390,4768.0,0.1736,0.6305,335.967135
95690,06067,0.008528784648187633,6355016.0,71594.19219850149,3,1.0,7,1373.0,0.0663,0.0105,6.355016
95691,06113,0.0026438143859969,16078416.0,104447.75905241024,7,1.0,25,965.0,0.0799,0.0028,16.078416
95692,06115,0.005722460658082976,18832992.0,83309.26268064298,5,2.176470588235294,32,3799.0,0.0849,0.0263,18.832992
95693,06067,0.0022271714922048997,25377976.0,134040.53749683974,9,1.935483870967742,27,5965.0,0.0865,0.0137,25.377976
95694,06113,0.011301494713816989,60612156.0,121246.73280904262,8,1.5087719298245614,51,6976.0,0.0574,0.0219,60.612156
95695,06113,0.000643915003219575,16614756.0,84284.99975846194,5,1.0,18,2151.0,0.0712,0.0024,16.614756
95698,06113,0.01818181818181818,553771.0,64680.0,3,2.0,1,2974.0,0.0847,0.4604,0.553771
95699,06005,0.0,24736047.0,78158.0,4,2.6666666666666665,26,2630.0,0.1273,0.6283,24.736047
95701,06061,0.5456674473067916,245121063.0,92530.00000000001,6,3.0,293,3552.0,0.0583,49.5281,245.121063
95703,06061,0.48517940717628705,330836559.0,114991.22192458528,8,3.0,384,3856.0,0.2308,0.7478,330.836559
95709,06017,0.464104013566987,1024733317.0,77776.99040080109,4,2.9802073515551366,1065,3497.0,0.1006,0.7157,1024.733317
95713,06061,0.45457393483709274,1783738948.0,93806.87369034483,6,2.967597208374875,1984,4047.0,0.0885,0.5714,1783.738948
95714,06061,0.41379310344827586,96545052.0,92530.0,6,3.0,112,3594.0,0.0325,28.7967,96.545052
95715,06061,0.5882352941176471,46604059.0,92530.0,6,3.0,74,6747.0,0.0968,18.7632,46.604059
95717,06061,0.4819277108433735,40837347.0,92530.0,6,3.0,47,3648.0,0.0227,23.8343,40.837347
95720,06017,0.45645645645645644,78380881.0,120545.72931590104,8,3.0,156,5025.0,0.162,13.1592,78.380881
95721,06017,0.4634146341463415,33655175.0,88641.0,5,3.0,55,4710.0,0.12,22.5,33.655175
95722,06061,0.598643006263048,1698247950.0,104305.79845296197,7,3.0,1347,4620.0,0.2169,0.7615,1698.24795
95724,06057,0.2,81973193.0,73889.0,4,2.788732394366197,69,4558.0,0.0657,15.4455,81.973193
95726,06017,0.601063829787234,2122651971.0,88354.21631759845,5,2.998885172798216,2701,3848.0,0.0876,0.9059,2122.651971
95728,06057,0.30610412926391384,569571872.0,76750.10351744037,4,2.9530956848030017,509,2849.0,0.0754,178.6414,569.571872
95735,06017,0.3115264797507788,79859913.0,107019.24310473821,7,3.0,132,5231.0,0.1905,2.2253,79.859913
95736,06061,0.0,13592551.0,89348.0,5,3.0,15,3223.0,0.1795,15.4444,13.592551
95742,06067,0.0007768800497203232,40272958.0,166290.30133190384,10,1.6153846153846154,39,1974.0,0.0814,0.009,40.272958
95746,06061,0.030109721867823423,1292164234.0,185531.46664701655,10,2.4978843441466854,692,4524.0,0.0925,0.099,1292.164234
95747,06061,0.00036987222595830533,78981751.0,134978.4251927471,9,1.0459770114942528,73,2885.0,0.0762,0.0031,78.981751
95757,06067,0.00012588116817724068,44221961.0,129500.79985806874,9,1.0465116279069768,44,1131.0,0.0836,0.0039,44.221961
95758,06067,0.000160479298170536,54000714.0,111575.8110268176,7,1.032258064516129,64,839.0,0.0755,0.0042,54.000714
95762,06017,0.026331360946745562,2563063693.0,166034.5510937392,10,2.1546762589928057,1621,4776.0,0.0922,0.1123,2563.063693
95765,06061,0.00024762690879075525,33418351.0,136201.2693449114,9,1.90625,30,3297.0,0.0769,0.0029,33.418351
95776,06113,0.0,12110801.0,107353.21002985038,7,1.0,21,761.0,0.077,0.0034,12.110801
95811,06067,0.011467889908256881,13606836.0,76871.57761258318,4,1.0,14,1408.0,0.0849,0.0138,13.606836
95814,06067,0.008237232289950576,4527809.0,63404.3597624208,2,1.0,7,875.0,0.0934,0.0081,4.527809
95815,06067,0.005139920045688178,30224785.0,55177.987027989584,2,1.0,52,1002.0,0.1129,0.0151,30.224785
95816,06067,0.004250295159386069,37507279.0,96178.43944844602,6,1.0,29,1613.0,0.0758,0.0086,37.507279
95817,06067,0.0038680318543799774,12709319.0,71970.56297361392,3,1.0,28,708.0,0.0841,0.0103,12.709319
95818,06067,0.003076062639821029,34547284.0,125617.00981137429,8,1.0,39,1108.0,0.0726,0.0065,34.547284
95819,06067,0.0009871668311944718,17045905.0,125699.24529722036,8,1.0,13,1046.0,0.0675,0.0024,17.045905
95820,06067,0.0021670428893905192,31434125.0,71902.70761964707,3,1.0,60,697.0,0.0922,0.0075,31.434125
95821,06067,0.0014893881097182574,18415321.0,62518.67026656696,2,1.0,24,1005.0,0.0862,0.0035,18.415321
95822,06067,0.001525669387443741,33112561.0,84991.17206497166,5,1.0,50,947.0,0.0814,0.0047,33.112561
